user_id, num_tweets, retweet_ratio, hashtag_ratio, quote_ratio, tweet_favorite_ratio, tweet_retweet_ratio, mention_ratio, friend_follower_ratio, url_ratio, listed_count, verified, geo_enabled, protected, profile_uses_background_image, favourites_count, tweet_frequency_variance, class
190608775,125390,0.0,1.81,0.01,9.98,0.46,0.02,2.8227058458238066e-05,1.59,277,True,False,False,True,4,1185870.3635598568,True
14607140,50519,0.17,0.45,0.01,22.89,6.86,0.88,0.014227244921769073,0.63,3620,True,True,False,False,8204,14628151.406795708,True
16308920,127749,0.2,0.18,0.0,3.23,2.48,0.48,0.22403169346851445,0.39,1026,False,True,False,True,428,3631848.597096571,True
280986369,73143,0.0,0.0,0.0,15.94,5.19,0.0,0.10422556882657281,0.0,3133,False,False,False,True,0,0.3556701030927835,True
2150223160,77504,0.84,0.55,0.01,0.43,510.04,0.86,1.0060914385166344,0.05,151,False,False,False,True,1219,723490409.1597939,True
920610398,4520,0.4742268041237113,0.6288659793814433,0.041237113402061855,56.91752577319588,30.762886597938145,0.8041237113402062,0.08568210262828535,0.28865979381443296,163,False,False,False,True,26967,6379944368.963046,True
567373425,75376,0.02,0.0,0.0,4.34,1.48,0.02,0.00010248956469886703,1.0,185,False,True,False,True,592,664711.9962129182,True
710772673,14337,0.11,1.39,0.0,43.97,5.39,0.35,0.001710795917961368,0.51,142,False,True,False,True,4895,524280936.90721655,True
247062249,839,0.6262626262626263,0.8484848484848485,0.1919191919191919,0.2828282828282828,163.91919191919192,0.7777777777777778,0.7606960103615942,0.5353535353535354,660,False,False,False,False,432,2208449992.340206,True
14276189,31753,0.08,0.0,0.22,4.51,1.49,1.17,0.002132434881323099,0.46,1992,True,True,False,False,7438,602253775.9895855,True
123750057,7874,0.03,0.12,0.0,0.14,0.12,0.04,0.040624810800992915,1.0,59,False,True,False,True,376,33100692429.47402,True
706253784,59835,0.26,0.52,0.05,4.99,78.14,0.59,0.005960117663155014,0.19,283,False,True,False,True,48,108573585.2919209,True
737927700,23086,0.94,0.16,0.29,1.47,9.32,2.06,1.1041735314682504,0.46,858,False,True,False,True,26295,226998013.13286346,True
111809956,499712,0.07,0.03,0.0,0.82,0.08,0.69,1.1035441435739795,0.02,343,False,True,False,True,784,82985.71649484536,True
776489862,107024,0.96,1.73,0.0,0.07,9.34,1.73,0.021165717950773672,0.05,288,False,True,False,True,166087,376266.69398274773,True
47302521,183406,0.0,0.13,0.0,2.14,1.17,0.03,0.0013341818934648091,1.0,893,True,True,False,True,67,105117.64496107723,True
705846704,46504,0.37373737373737376,0.30303030303030304,0.1111111111111111,371.1010101010101,941.0,0.9494949494949495,0.0046538278782458,0.3333333333333333,907,True,True,False,True,3260,65264771.29188145,True
986775452,287164,0.91,0.39,0.01,0.84,209.32,1.06,0.0009108430582184715,0.02,404,False,True,False,True,21845,16804.401851462233,True
44683523,58287,0.20202020202020202,0.04040404040404041,0.06060606060606061,6.838383838383838,54.08080808080808,0.5151515151515151,0.0009880013852390556,0.12121212121212122,107,True,True,False,True,4215,57824148.838487975,True
36984408,15363,0.11,0.14,0.18,39.93,183.69,1.0,0.002128594114268338,0.52,316,True,True,False,True,6870,240615738.4607616,True
303238869,8679,0.21875,0.4479166666666667,0.09375,18.3125,275.5,0.3645833333333333,0.0007612522599676468,0.20833333333333334,99,False,True,False,True,1410,12965632368745.848,True
735613874,47144,0.04,0.34,0.09,14.02,3.84,0.71,0.006397616230664738,0.26,53,False,True,False,True,8679,1685233546.3206394,True
865209535,45283,0.11,0.24,0.03,148.35,170.19,0.53,0.0004455502010322507,0.51,1216,False,False,False,True,372,2143391.3466231856,True
44668684,68590,0.0,0.7,0.0,4.55,0.7,0.0,2.6494511220425503e-05,1.16,1822,False,False,False,True,66,14688329.880496528,True
1424567636,59051,0.5959595959595959,0.3939393939393939,0.09090909090909091,13.05050505050505,1043.8383838383838,0.8181818181818182,0.595156402614641,0.13131313131313133,312,False,True,False,True,82416,410659747959.0925,True
2185879122,106790,0.2727272727272727,0.12121212121212122,0.10101010101010101,0.10101010101010101,1166.949494949495,0.7070707070707071,0.012707878246727363,0.18181818181818182,9820,False,False,False,True,783,219155322912.1701,True
4062837748,7180,0.0,1.45,0.0,0.37,0.17,0.18,0.6021296251276317,0.35,157,False,False,False,True,1,26.05480749000631,True
131472597,265338,0.08,1.17,0.01,0.62,8.56,0.25,0.845887974826556,0.9,2680,False,False,False,True,9401,6063205630.438145,True
3900596183,250812,0.01,0.11,0.0,0.06,243.23,0.78,0.25158865732832253,0.9,65,False,True,False,True,3598,10929695501.185883,True
49337907,189852,0.2,0.11,0.07,2.48,3719.11,0.84,0.00529163930575993,0.19,121,False,True,False,True,128,1678284.144329897,True
105719173,207921,0.22,0.13,0.04,463.96,6131.56,0.59,0.0005894083155831405,0.22,195,False,True,False,True,13939,6677283.138228488,True
15792031,37850,0.0,0.0,0.0,21.28,3.67,0.23,0.0025676206982323535,0.9,872,False,False,False,True,413,56288728.448979594,True
703515914524872705,31,0.0,0.3157894736842105,0.0,2.526315789473684,1.894736842105263,0.42105263157894735,0.46145422689443716,0.0,6,False,False,False,True,10,2913299781362.625,True
603385285,35192,0.0,0.0,0.0,47.48,14.3,0.0,0.00012162047115770526,0.2,127,False,False,False,True,9,2330517806.6501155,True
2908308039,37827,0.29591836734693877,0.0,0.0,40.19387755102041,14.83673469387755,0.29591836734693877,6.809603486516985e-05,0.25510204081632654,225,False,False,False,True,9,4845806.814035088,True
1416121214,239,0.8350515463917526,0.07216494845360824,0.0,0.28865979381443296,51.05154639175258,0.8144329896907216,2.618556701030928,0.0,1,False,False,False,True,127,1782197672782.0132,True
821215184660393986,13,0.9,2.2,0.0,0.2,46.1,1.7,0.2962962962962963,0.6,1,False,False,False,True,16,2531.0714285714284,True
172425532,273396,0.21,0.32,0.01,0.73,2.15,0.46,0.20063961623026183,0.51,115,False,True,False,True,91,33915180.31180307,True
71515969,201138,0.0,0.0,0.0,0.13,0.0,1.11,0.17302237910216856,0.44,511,True,False,False,True,1503,306540.08247422683,True
39941540,181536,0.17,0.2,0.18,8.4,5.08,0.96,0.27477490818623385,0.28,1362,True,True,False,True,13993,3267302.172207027,True
921426764,27578,0.05,0.02,0.03,53.79,226.81,0.88,0.002627069123835619,0.4,642,True,True,False,True,65282,1142088002.345992,True
13862172,67524,0.8181818181818182,0.3838383838383838,0.13131313131313133,9.909090909090908,308.6161616161616,1.5151515151515151,0.037468142149453314,0.45454545454545453,3847,False,False,False,True,10451,5253868938.838489,True
308287890,111707,0.21875,0.020833333333333332,0.14583333333333334,2.8125,1988.4375,0.6041666666666666,0.7763106911865518,0.13541666666666666,58,False,True,False,True,12981,22121379.395104095,True
2549172114,52202,0.01,1.49,0.01,6.64,7.91,0.02,1.1752585081819094,0.92,200,False,True,False,True,13468,2262286950.9034295,True
59985934,402824,0.16,0.0,0.05,2.58,2514.16,0.2,0.00025394738807642324,0.85,83,False,False,False,True,42327,985782819.0238796,True
3300861167,22802,0.17,0.05,0.13,89.91,27.93,1.31,0.010563757526409394,0.19,61,False,True,False,False,30164,555493.9020618557,True
40364991,82178,0.52,0.08,0.17,13.95,3535.1,0.74,0.006462157405079205,0.17,1240,False,False,False,True,8085,28178590894.501263,True
2876076186,30304,0.01,0.01,0.0,0.02,0.16,0.01,0.7919361943845494,0.99,22,False,False,False,True,12,74580984670.72586,True
627253333,100640,0.0,0.0,0.0,0.06,0.11,0.0,0.004277031590005253,1.0,62,False,True,False,False,129,58120488227.609505,True
61710647,9741,0.09,0.04,0.05,147.84,49.04,0.26,0.004906934484399273,0.24,369,True,True,False,True,40393,139281712.8743951,True
11436952,723383,0.02,0.0,0.17,162.09,11.56,0.62,0.0023222471274812707,0.47,1461,True,False,False,True,5745,1211687.1269724385,True
200570353,18929,0.03,0.01,0.0,388.52,84.33,0.45,0.0006522745444598746,0.79,913,False,True,False,True,377,83521906301.40038,True
19916572,12801,0.39,0.28,0.11,42.21,42.62,1.85,0.007964111552048238,0.26,932,True,False,False,True,3394,359614544.51209766,True
1004764640486854656,323,0.21505376344086022,0.043010752688172046,0.3118279569892473,0.5376344086021505,742.6559139784946,0.2903225806451613,1.5466666666666666,0.3225806451612903,0,False,False,False,True,120,1308178470.382662,True
2752601,55511,0.03,0.33,0.07,1.03,2.02,0.99,0.8249949543650349,0.41,138,False,True,False,False,5997,81181138.37365875,True
18871948,94645,0.49,0.12,0.04,18.5,106.2,0.97,0.01034557862639756,0.39,2378,False,False,False,False,2819,3499804.1284451922,True
25417360,131514,0.27,0.07,0.16,164.57,27.28,0.89,0.001467597647836671,0.28,3038,True,True,False,True,20066,10767529.219966337,True
80921539,52041,0.6161616161616161,0.5252525252525253,0.09090909090909091,1.5656565656565657,1508.2828282828282,0.9393939393939394,0.009662441089043431,0.3838383838383838,1126,False,False,False,True,1380,45240341419.81766,True
45406850,66528,0.06,0.02,0.07,107.81,2049.09,1.33,0.013822615316016798,0.39,726,True,True,False,False,56586,41125125.175257735,True
1408706821,949,0.01098901098901099,0.02197802197802198,0.0,181.94505494505495,264.94505494505495,0.0,0.6931893983190288,0.5604395604395604,102,False,False,False,True,2686,159988415112.9893,True
18678924,136023,0.71,0.04,0.25,19.7,510.06,1.17,0.028692784757396082,0.36,5547,True,True,False,True,10213,540531.9100568063,True
148711787,197047,0.07,1.48,0.0,39.35,25.85,0.11,2.7536521370564686e-06,0.39,13550,True,True,False,True,2,162969.03303176942,True
23573083,119335,0.0,1.0,0.0,42.69,16.22,0.0,2.1021109559920914e-06,1.0,16386,True,False,False,True,0,154136.71460130444,True
742143,302321,0.1,0.03,0.01,283.36,187.54,0.11,2.7094687422520164e-06,0.94,115730,True,True,False,True,12,955569.0617504735,True
6017542,103328,0.14,0.0,0.09,132.94,110.06,0.43,5.829297945098012e-05,0.9,87816,True,True,False,True,6,138903170.2694088,True
759251,273225,0.02,0.0,0.0,465.89,123.55,0.03,2.5379737152585618e-05,0.98,140154,True,True,False,False,1436,60014.36114033242,True
33884545,238105,0.03,0.08,0.0,152.58,65.07,0.11,3.680722844440102e-05,0.93,51619,True,True,False,True,1459,64540.02566799916,True
1367531,418043,0.03,0.01,0.0,929.39,357.74,0.54,2.150785911799683e-05,0.97,65307,True,True,False,True,0,527969.9553965916,True
2367911,283159,0.05,0.3,0.04,219.78,56.82,1.24,0.0020119407639199367,0.24,31507,True,False,False,True,19324,1667446.7175468127,True
19923144,242386,0.12,0.82,0.0,1004.69,209.47,1.87,6.0627741728468346e-05,0.41,51203,True,True,False,False,447,401689.0697454239,True
19426551,198133,0.33,0.87,0.02,611.93,224.67,1.79,0.00010414699036777481,0.55,49691,True,True,False,True,1488,657777.9845360826,True
17471979,52267,0.01,0.09,0.0,1077.92,274.43,0.07,3.3181022514046952e-06,0.91,65003,True,True,False,False,6613,5946470.880286135,True
18219976,166105,0.23,0.94,0.01,240.1,57.57,0.38,4.282591358317295e-05,0.16,15829,True,True,False,True,4591,1948952.8651378076,True
1652541,462788,0.05,0.02,0.0,56.48,38.62,0.06,5.286294718824137e-05,0.92,119522,True,False,False,True,756,5668.167052387966,True
30973,206129,0.0,0.0,0.0,0.73,0.21,1.02,0.008405349237074491,0.06,27947,True,True,False,True,19813,28349.430359772778,True
14293310,333285,0.05,0.02,0.0,110.14,39.74,0.14,3.027424199267619e-05,0.95,102441,True,True,False,True,528,134620.61813591415,True
5988062,194302,0.04,0.02,0.0,81.5,50.96,0.14,5.006583450353601e-06,0.97,113449,True,False,False,True,150,137784.64643383128,True
218437274,117661,0.27,0.89,0.16,52.09,44.4,0.51,2.799902843371335e-06,0.18,4079,False,False,False,False,131,100597231.12655164,True
95023423,192080,0.21,0.0,0.02,263.5,132.32,0.21,7.147165862848746e-08,0.69,18387,True,True,False,True,1255,409030.4276246581,True
16193578,164181,0.0,0.0,0.0,28.58,2.87,0.91,0.00010990378700771888,0.44,10171,True,True,False,False,2494,12732654.122133387,True
3108351,292167,0.03,0.02,0.0,95.25,55.39,0.13,6.55508481681704e-05,0.98,113508,True,True,False,False,1202,126544.30464969492,True
24742040,253961,0.04,0.03,0.01,120.7,26.02,1.12,0.0012402200875942528,0.32,17634,True,False,False,False,3077,689751.9226804123,True
69183155,1563130,0.0,0.06,0.0,20.04,6.62,0.01,1.8066496450159278e-06,1.0,13243,True,True,False,True,36,34717.19135282979,True
2883841,243735,0.0,0.04,0.0,301.31,49.51,0.01,0.009922530427714946,0.95,35638,True,True,False,True,29871,71351.43919629707,True
2557521,106820,0.35,0.11,0.0,6654.97,1978.17,0.74,8.92342162923832e-06,0.23,60212,True,True,False,True,340,2022475.7000841573,True
807095,378161,0.09,0.01,0.01,349.5,153.7,0.19,2.0114507220165223e-05,0.92,201317,True,False,False,True,18406,180228.57910793184,True
352132252,162352,0.95,0.38,0.0,0.0,17563.62,0.99,1.2069741282339708,0.13,22,False,False,False,True,9237,308425.5484956869,True
1661404440,162237,0.65,0.12,0.04,0.06,12883.51,0.82,1.1187878787878789,0.22,42,False,False,False,False,45660,97370.61445402904,True
2928556470,37991,0.5376344086021505,0.13978494623655913,0.0,0.12903225806451613,1518.7096774193549,0.5698924731182796,0.9772117962466488,0.07526881720430108,7,False,True,False,True,102233,72333.89645909646,True
2901953015,24511,0.0,0.0,0.0,0.0,0.0,0.0,0.9177631578947368,1.0,1,False,False,False,True,296,29748616804.119083,True
168789642,96400,0.0,0.0,0.0,0.01,0.0,0.0,2.852413793103448,1.0,61,False,True,False,True,6481,199303122.35188302,True
3193080636,105083,0.67,0.1,0.05,0.56,4002.95,0.81,0.3040162684290798,0.13,24,False,False,False,True,370,699347.9428781823,True
2491508162,13436,1.0,0.88,0.06,0.0,2296.54,1.09,1.850356294536817,0.41,8,False,True,False,True,10295,3595024673.4387755,True
490645569,67756,0.09183673469387756,0.0,0.05102040816326531,0.10204081632653061,4315.183673469388,0.15306122448979592,0.9282238442822385,0.7857142857142857,1,False,True,False,True,5515,31845550841.483772,True
300415996,399407,0.0,0.0,0.0,0.02,0.03,0.0,0.8891656288916563,1.0,69,False,False,False,True,0,44909993.77077635,True
709807650,58229,0.03,0.07,0.0,0.07,574.3,0.1,2.3677991137370755,0.5,3,False,True,False,True,81,6915683647.253209,True
976973737,44979,0.7741935483870968,0.06451612903225806,0.24731182795698925,0.1827956989247312,2334.7311827956987,0.8709677419354839,1.4775725593667546,0.24731182795698925,2,False,True,False,True,16755,78468461.92210014,True
2385417602,50785,0.22,0.07,0.02,0.72,5824.74,0.42,0.9621621621621622,0.04,7,False,True,False,True,38619,11109194.143488323,True
1433472060,43725,0.0,0.0,0.0,0.0,0.0,0.0,0.9973718791064389,1.0,0,False,False,False,True,1149,28588924002.06186,True
449470627,42059,0.0707070707070707,0.030303030303030304,0.0,0.45454545454545453,5.393939393939394,0.26262626262626265,0.08333333333333333,0.3434343434343434,3,False,True,False,True,29,152540191855.71005,True
1421859620,98856,0.2222222222222222,0.0,0.20202020202020202,0.32323232323232326,2939.656565656566,0.6464646464646465,1.492354740061162,0.2222222222222222,7,False,True,False,True,404,1503001.4581185568,True
1293787292,33602,0.6701030927835051,0.8144329896907216,0.061855670103092786,0.3711340206185567,76439.06185567011,0.865979381443299,0.9393656716417911,0.1134020618556701,3,False,True,False,True,6375,97154775060.41367,True
1334673584,82092,0.0,0.0,0.0,0.0,0.0,0.0,1.6695331695331694,0.0,3,False,False,False,True,18,2065329.7514201556,True
1524730152,78625,0.16,0.13,0.02,0.41,135.56,0.53,1.1855309218203034,0.1,28,False,True,False,True,22449,59842817.66841995,True
2359556900,50856,1.0,0.5959595959595959,0.020202020202020204,0.0,552.1717171717172,1.2121212121212122,1.7956906502500962,0.08080808080808081,14,False,True,False,True,62,1449413991.4630587,True
2172327199,240705,0.76,0.17,0.02,0.04,961.64,0.91,0.9721146398140976,0.11,57,False,True,False,True,103457,18248.03155901536,True
1567185626,148742,0.5,0.19,0.02,0.44,86.01,0.51,0.18023255813953487,0.36,0,False,True,False,True,45857,8268025.412686725,True
68075842,28162,0.26,0.95,0.03,3.29,16.88,0.36,1.0849705304518664,0.39,29,False,True,False,False,12548,26247408.341258153,True
972532340,19215,0.02,0.31,0.0,0.06,0.04,0.0,1.3644314868804666,1.28,15,False,False,False,True,4780,49984640573.93573,True
170568448,297279,0.79,0.19,0.14,0.02,2370.93,0.92,0.678963110667996,0.17,19,False,True,False,False,12861,138049.2796128761,True
139954867,45600,0.0,0.02,0.0,0.28,0.06,0.03,1.8096774193548386,0.0,21,False,False,False,True,16,293332471.1698927,True
225313169,928215,0.0,0.0,0.0,0.02,0.01,0.0,0.8238573021181717,0.0,65,False,False,False,True,33,29238339.601514835,True
185218294,171429,0.01,0.26,0.0,1.43,27.84,0.66,0.2650485436893204,0.01,19,False,False,False,True,9613,424850947.3591415,True
245010194,61736,0.21,0.06,0.0,0.1,702.83,1.23,0.9197267292912041,0.03,1,False,True,False,True,8455,1586271997.8864927,True
2861336274,93883,0.77,0.65,0.02,0.19,2239.71,1.58,3.133083411433927,0.16,152,False,False,False,True,54000,333024.9804334105,True
3210208413,106646,0.86,0.47,0.09,0.04,2997.9,1.18,0.18586387434554974,0.06,10,False,True,False,True,16968,1188968992.2617295,True
288773752,64823,0.0,0.0,0.0,0.01,0.02,0.0,0.07362637362637363,1.01,56,False,False,False,False,1,201676297.12571007,True
3166813130,18010,0.96,0.13,0.0,0.0,1869.66,0.99,2.3382663847780125,0.01,7,False,True,False,True,1532,1056132.8589312013,True
419353120,57132,0.1,0.16,0.0,0.51,255.72,0.9,0.7855477855477856,0.16,7,False,True,False,True,23102,74585854.24573953,True
2477327017,31678,0.14,0.1,0.07,3.44,29.78,1.05,1.1558806978052898,0.14,23,False,True,False,True,14477,70166317.27835052,True
2198788956,92317,0.94,1.16,0.04,0.0,2595.48,1.12,0.0529595015576324,0.11,10,False,True,False,False,22140,1017168176.5794234,True
3365682132,49916,0.13,0.14,0.01,0.32,789.64,0.79,1.0561432058584215,0.09,30,False,True,False,True,9752,26892157.42783505,True
263300013,122583,0.0,1.1,0.0,0.02,0.0,0.05,0.6783369803063457,0.0,19,False,False,False,True,344,2036555.1257100778,True
1482179886,259159,0.87,1.04,0.06,0.07,4491.06,0.89,0.16587301587301587,0.28,9,False,True,False,True,2331,47889.974016410684,True
3281348820,654374,0.96,0.24,0.01,0.04,64.9,1.36,0.01539408866995074,0.0,108,False,True,False,True,326322,36.924047969703345,True
122965433,19604,0.25,0.36,0.04,0.92,7.56,0.44,0.46794338051623646,1.0,92,False,True,False,True,3,78805414.94761203,True
211001312,79971,0.7272727272727273,0.0,0.0,0.1111111111111111,938.7676767676768,0.8888888888888888,0.8141683778234087,0.1111111111111111,4,False,True,False,True,1923,428290383.58140033,True
3018024769,1859,0.0,0.02,0.0,0.0,0.0,0.0,1.4420529801324504,1.0,1,False,True,False,False,363,1796542670.4254158,True
6781802,1008,0.01,0.46,0.01,0.15,0.07,0.79,1.3046044864226682,1.06,10,False,False,False,True,17,882541561784.3029,True
37260832,1911,0.05,2.33,0.0,0.47,0.31,0.92,0.07721046077210461,0.69,32,False,False,False,False,90,427734826859.13293,True
179201716,356559,0.0,0.0,0.0,0.0,0.0,0.04,1.4444444444444444,0.0,33,False,False,False,True,0,937384.6976646328,True
1453275032,19149,0.0,0.14,0.0,0.1,0.01,1.51,0.9446153846153846,0.99,108,False,True,False,False,1091,2153649.6205554386,True
3383003321,300579,0.0,0.0,0.0,0.16,0.08,0.04,1.0977353992848629,1.01,71,False,False,False,False,34,271229294646.6375,True
2309880170,539153,0.07,0.05,0.0,0.12,285.37,0.81,0.6975446428571429,0.02,23,False,False,False,True,41061,98124.09678098043,True
121657291,105971,0.75,0.42,0.07,0.12,288.44,0.81,0.4724770642201835,0.61,58,False,True,False,True,6614,4847290.956869345,True
1196559378,55006,1.0,3.4307692307692306,0.015384615384615385,0.0,1.4307692307692308,1.2153846153846153,0.0,0.8153846153846154,0,False,False,False,True,54915,45748.541218638,True
1829011585,17205,0.5959595959595959,1.4343434343434343,0.020202020202020204,6.232323232323233,891.4646464646464,0.9797979797979798,0.16955920749500844,0.41414141414141414,37,False,False,False,True,2854,6567980068.001933,True
377341555,201247,0.97,0.65,0.05,0.0,4758.38,1.02,1.1007751937984496,0.12,11,False,True,False,True,18642,64823.80107300653,True
423926299,9441,0.9595959595959596,0.7878787878787878,0.030303030303030304,0.0707070707070707,8.151515151515152,3.111111111111111,0.03567984570877531,0.16161616161616163,9,False,False,False,True,12,20990065.910008587,True
205990455,418413,0.97,1.17,0.02,0.0,1702.09,0.98,1.8692468619246863,0.33,21,False,False,False,True,489,308662.6321270776,True
2795208109,56245,0.898989898989899,0.1717171717171717,0.030303030303030304,0.050505050505050504,4145.949494949495,1.0101010101010102,0.3603238866396761,0.0707070707070707,10,False,True,False,False,57088,16730043657.989262,True
1036461709,451312,0.21052631578947367,0.031578947368421054,0.06315789473684211,0.8631578947368421,893.6842105263158,1.2736842105263158,0.1564927857935627,0.11578947368421053,53,False,True,False,True,154,22014842999.417953,True
735385566,83383,0.0,0.04,0.0,0.05,0.05,0.15,0.0,0.91,33,False,False,False,True,42,345103.68956448557,True
71020190,6654,0.01,0.01,0.02,0.9,0.83,0.32,0.3135038667459845,0.98,49,False,False,False,True,271,601354682.9833789,True
1424000143,93678,0.0,1.94,0.0,0.02,0.0,0.0,0.7183908045977011,2.0,561,False,False,False,False,41167,3665833646.0447083,True
625458452,83740,0.0,0.0,0.0,0.12,0.0,0.23,1.330564784053156,0.0,17,False,False,False,True,0,1859620.135072586,True
4113621027,144857,1.0,0.55,0.03,0.14,0.03,0.0,0.6792189679218968,0.84,1006,False,False,False,True,42,169127186.47843468,True
85989198,4841,0.9130434782608695,1.4673913043478262,0.010869565217391304,0.03260869565217391,60.71739130434783,1.5217391304347827,2.0370786516853934,0.7065217391304348,31,False,False,False,True,0,7480461265.788265,True
151041505,98899,0.63,0.22,0.05,0.25,1363.64,1.05,1.0271698113207548,0.09,71,False,False,False,True,25606,22423.427414264675,True
254603350,147814,0.7070707070707071,0.030303030303030304,0.08080808080808081,0.5353535353535354,7402.737373737374,0.8080808080808081,0.5628042843232717,0.13131313131313133,15,False,True,False,True,22846,3610749.8900343645,True
3082647453,1346492,0.0,4.0,0.0,0.02,0.02,0.0,0.09753483386923902,0.0,15,False,False,False,True,0,4.5697454239427735,True
2327994013,46081,0.0,0.0,0.0,0.37,0.14,0.0,0.05673758865248227,0.01,27,False,False,False,True,402,610512.3046496949,True
250121556,75153,0.13,0.1,0.05,1.16,692.38,0.46,0.1342062193126023,0.04,100,False,False,False,True,548,1629932.4284662318,True
2221432382,292497,0.0,0.0,0.0,0.05,0.01,0.0,0.777511961722488,1.0,50,False,True,False,True,1,175852.98558804966,True
55747577,85284,0.38,0.36,0.25,3.31,30.92,0.92,0.18567212235041589,0.35,49,False,True,False,True,21639,704128.1232905533,True
28403745,54930,0.5,0.28,0.09,0.36,399.53,0.74,1.4480171489817792,0.15,61,False,True,False,True,6069,162238281.52714074,True
705187969,621890,0.0,1.83,0.0,0.01,0.03,0.0,0.034026465028355386,1.0,630,False,False,False,True,2,127465.718493583,True
1081628124,18840,0.87,0.02,0.08,0.01,5225.82,0.88,1.0086526576019776,0.08,3,False,False,False,True,7668,90359140.11150852,True
2943566101,112242,0.0,4.0,0.0,0.03,0.02,0.0,1.1248206599713055,1.0,1,False,False,False,False,0,0.20671155059962132,True
2165381052,9550,0.09,0.14,0.0,0.41,0.19,0.53,0.43937068303914045,0.82,77,False,False,False,False,8835,5350769858.731854,True
105821431,250176,0.0,0.0,0.0,0.01,0.0,0.01,1.2291169451073987,0.0,65,False,False,False,True,452,463806.8083315801,True
4459687272,105,0.0,2.91,0.0,0.0,0.09,2.96,0.631578947368421,0.0,0,False,False,False,False,0,9526.532716179256,True
1618730976,117484,0.6296296296296297,1.1975308641975309,0.0,0.012345679012345678,1130.9506172839506,1.1975308641975309,2.772395487723955,0.024691358024691357,43,False,True,False,True,152823,114.49918857513795,True
3098765088,129123,0.0,0.01,0.01,0.02,0.04,0.03,0.0057361376673040155,0.02,3,False,False,False,False,213,1153396.345992005,True
176769813,112819,0.94,0.07,0.13,0.01,6568.47,0.95,0.8755020080321285,0.18,111,False,False,False,True,8940,152648.41962970755,True
276197452,610437,0.0,1.96,0.0,0.02,0.0,0.03,1.6390070921985815,0.98,35,False,True,False,False,581,4461.15600673259,True
1607223709,36304,0.0,7.1,0.0,0.07,0.07,0.0,0.011210762331838564,0.0,85,False,False,False,True,0,1.6431727330107302,True
3019223383,158177,0.0,1.0,0.0,0.06,0.03,0.0,0.0,1.0,39,False,False,False,True,0,4769.444666526404,True
2955302197,12862,0.01,0.0,0.0,0.02,0.03,0.01,0.03753026634382567,0.96,0,False,False,False,True,0,17455497.647906587,True
400750779,30748,0.56,0.15,0.25,0.92,2693.06,0.68,0.9692307692307692,0.27,3,False,True,False,True,8037,312421884.33536714,True
1070518597,63267,0.0,0.0,0.0,0.01,0.0,0.0,1.1319727891156464,1.0,3,False,False,False,True,8,0.26046707342730907,True
2303471682,29795,0.86,0.3,0.02,0.71,4.95,1.35,0.05762871988663203,0.05,23,False,False,False,False,25,32846722.227330104,True
1494549962,561477,0.0,0.0,0.0,0.04,0.0,0.0,1.332527206771463,0.0,17,False,False,False,True,3,8.690616452766674,True
385181678,6022,0.45918367346938777,0.0,0.0,0.02040816326530612,1.2959183673469388,0.45918367346938777,1.4767533490937745,0.0,1,False,False,False,True,0,2320117.1719298246,True
608171108,27601,0.0,0.0,0.0,0.14,0.09,0.0,1.129162462159435,1.0,24,False,False,False,True,1,12524382.075005261,True
591555224,25063,0.99,0.68,0.05,0.0,17.1,1.28,0.8242811501597445,0.06,53,False,False,False,True,8,36257138152.36998,True
251724140,9607,0.0,2.91,0.0,0.2,0.07,0.2,0.7465543644716692,1.21,146,False,False,False,False,402,4331574767.630654,True
2932938109,1938,0.68,0.05,0.03,0.03,7540.35,1.09,0.9637223974763407,0.21,6,False,False,False,False,559,3561579751.3533554,True
728249330,12849,0.0,0.0,0.0,0.0,0.0,0.0,2.1746031746031744,1.0,1,False,True,False,True,1296,1795.916684199453,True
87307603,25077,0.3877551020408163,0.0,0.15306122448979592,0.41836734693877553,5652.948979591837,0.9489795918367347,0.7096774193548387,0.19387755102040816,71,False,True,False,True,1134,58434547.655153506,True
3989896755,6401,0.46,1.74,0.0,0.12,0.99,0.68,0.9022820362785254,0.56,117,False,True,False,True,3010,5242566377.804439,True
3990931,228503,0.31,0.15,0.02,0.35,945.42,0.69,1.4795698924731182,0.13,106,False,True,False,True,68500,68753.30833158005,True
555203372,13952,0.0,1.99,0.0,0.14,0.03,0.0,1.5489390828199863,1.0,30,False,False,False,True,36,185818276.37628868,True
1201545410,23786,0.0,0.0,0.0,0.02,0.02,0.0,1.041237113402062,1.0,1,False,True,False,True,1094,274455.9845360825,True
3586579334,17412,0.0,1.8,0.0,0.3,0.04,0.0,0.632396449704142,0.0,44,False,False,False,False,40,56237201.173679784,True
16257347,6054,0.06,0.68,0.08,0.54,0.15,0.2,0.3579849946409432,0.42,77,False,False,False,False,27,465151604712.205,True
3384167860,25178,0.62,0.06,0.31,2.19,5724.32,0.87,0.5618279569892473,0.28,38,False,True,False,True,21366,796794.667052388,True
2279725112,163905,0.17,0.02,0.19,1.2,273.01,0.47,0.832005792903693,0.18,8,False,True,False,True,55197,1171977.3041237113,True
106763540,1218423,0.9292929292929293,0.47474747474747475,0.030303030303030304,0.010101010101010102,8948.949494949495,1.0707070707070707,0.01256106071179344,0.494949494949495,2660,False,True,False,True,3368,82946883589.54295,True
1098366914,104429,0.46,0.01,0.03,0.35,138.2,0.91,0.19758507135016465,0.11,32,False,True,False,True,3474,7596153.304123712,True
